Low,Mid,High,LowPercent,MidPercent,HighPercent,LowAverage,MidAverage,HighAverage,MaxWealth,MinWealth,Gini
182,64,4,0.728,0.256,0.016,168.62599,452.83224,269.22827,1052.5664,8.706318,46.19327895592142
186,60,4,0.744,0.24,0.016,168.05095,461.39084,266.1789,1062.9886,6.343256,47.51568182246411
188,58,4,0.752,0.232,0.016,167.28328,462.91492,262.30142,1073.457,3.343256,48.12607777704033
185,61,4,0.74,0.244,0.016,170.05573,467.36365,269.71582,1086.4019,1.0978436,47.24845481939156
187,60,3,0.748,0.24,0.012,173.24367,477.56122,267.63947,1098.567,2.4838085,46.59755853804746
188,59,3,0.752,0.236,0.012,173.72124,489.61877,271.9772,1120.567,8.0,47.35764143493726
189,58,3,0.756,0.232,0.012,177.62138,499.73236,276.70697,1130.567,12.0,47.160224680439576
156,80,14,0.624,0.32,0.056,145.61409,410.93057,266.6357,876.79443,8.0,47.272254998461
160,75,15,0.64,0.3,0.06,149.70702,416.3789,267.9157,888.27893,7.0,47.275723449194636
162,73,15,0.648,0.292,0.06,153.07436,421.1354,271.67807,901.0455,4.3650703,46.958800200671256
169,69,12,0.676,0.276,0.048,150.96547,425.78693,260.2767,918.78296,4.0239353,48.422688603503055
168,73,9,0.672,0.292,0.036,150.24364,431.75525,258.2347,933.78296,2.0239353,48.39082436906393
153,77,20,0.612,0.308,0.08,129.1466,377.21558,255.29521,797.321,0.023935318,49.471915378040656
158,74,18,0.632,0.296,0.072,132.32202,385.46616,256.30997,804.2913,6.0,49.65897406959267
158,72,20,0.632,0.288,0.08,128.16306,382.99164,259.08392,808.8407,5.0,51.080265115342634
161,68,21,0.644,0.272,0.084,131.07968,384.8849,258.8127,819.8407,2.0,51.182819290894265
162,68,20,0.648,0.272,0.08,133.17532,387.3352,259.82196,825.9405,5.0,50.86954169707315
161,69,20,0.644,0.276,0.08,131.17035,382.1587,254.22337,831.64966,0.86133003,50.831310762008805
164,68,18,0.656,0.272,0.072,130.756,392.03247,256.0959,846.64966,5.0,51.752221974973516
171,62,17,0.684,0.248,0.068,137.02614,407.61682,258.56082,876.3728,4.0,51.98844002502302
171,64,15,0.684,0.256,0.06,140.9978,419.36798,265.07254,891.2949,3.0,51.3043298591947
175,64,11,0.7,0.256,0.044,144.16914,437.51547,263.99127,921.2949,7.0,51.67033645603079
176,63,11,0.704,0.252,0.044,143.75829,437.15286,262.98132,928.9709,5.068204,52.17275724130014
180,61,9,0.72,0.244,0.036,143.19766,438.3012,255.23196,939.2922,5.068204,52.67893521048246
178,62,10,0.712,0.248,0.04,140.807,433.68246,256.46628,953.2922,3.5180726,53.21601752443531
179,61,10,0.716,0.244,0.04,141.368,437.31128,261.822,969.70795,1.937211,53.54702319244826
183,58,9,0.732,0.232,0.036,145.03584,440.40195,259.17685,983.60895,0.9555559,53.09785786996327
185,56,9,0.74,0.224,0.036,145.62314,443.42218,262.3964,995.63684,0.57227516,53.28640309561707
188,56,6,0.752,0.224,0.024,140.00636,439.56784,235.72836,997.63684,4.5979366,53.711828607069044
192,52,6,0.768,0.208,0.024,144.57935,451.9986,240.47095,1008.5579,0.59793663,53.74052878735802
177,65,8,0.708,0.26,0.032,133.29227,418.24707,240.75407,923.8562,3.6666665,52.4733790157261
176,66,8,0.704,0.264,0.032,135.58467,423.86105,245.37909,928.788,1.0,51.96941500215508
178,64,8,0.712,0.256,0.032,139.15428,431.589,250.58908,931.9066,1.0,51.987339838991836
180,61,9,0.72,0.244,0.036,137.18158,427.37396,244.70189,947.5733,0.48949432,52.893951938830476
180,62,8,0.72,0.248,0.032,141.38783,432.361,247.26372,949.7877,1.9224586,51.70404073362807
180,62,8,0.72,0.248,0.032,144.78166,437.53644,253.04219,952.6791,1.9224586,51.10135531151537
183,59,8,0.732,0.236,0.032,144.00179,434.89462,244.53188,955.47406,3.8762245,51.20904754386721
186,56,8,0.744,0.224,0.032,145.12537,441.93097,246.85266,958.4286,6.8762245,51.55881692314143
188,54,8,0.752,0.216,0.032,146.99052,448.25256,247.67038,969.9286,2.6762247,51.64556209215153
192,51,7,0.768,0.204,0.028,148.34605,446.08328,250.65129,971.5953,3.829629,51.16844162857888
178,60,12,0.712,0.24,0.048,133.8371,391.63882,242.76378,824.2049,2.6389036,50.850718839370536
171,66,13,0.684,0.264,0.052,129.1451,373.78326,241.26944,806.58356,1.0389037,50.29703193937713
174,64,12,0.696,0.256,0.048,135.27647,388.88235,248.50523,825.58356,1.0389037,49.92249912876651
175,63,12,0.7,0.252,0.048,135.32185,390.5404,249.76855,833.4101,7.0,50.30672497398337
179,59,12,0.716,0.236,0.048,136.85168,398.3423,251.7263,841.51636,5.0,51.00478429671785
176,63,11,0.704,0.252,0.044,138.13808,400.71454,255.36469,844.51636,5.0,50.23742306065106
173,67,10,0.692,0.268,0.04,137.24637,406.12082,258.65048,855.51636,5.466667,50.23724702662003
173,67,10,0.692,0.268,0.04,138.22456,410.96597,258.4141,863.66266,2.689763,50.08335193488529
174,66,10,0.696,0.264,0.04,138.37032,411.34933,251.7168,870.66266,0.44082975,50.21704835318088
177,64,9,0.708,0.256,0.036,137.58891,415.28528,249.99132,879.0887,4.885271,50.86762733902288
178,63,9,0.712,0.252,0.036,135.6204,414.50027,253.32144,886.0887,1.5995569,51.79826757856791
179,63,8,0.716,0.252,0.032,141.14847,425.26685,255.5229,905.0887,1.178647,50.97318043706765
169,65,16,0.676,0.26,0.064,133.79292,389.3003,255.27568,807.1364,3.9168253,50.65232798049693
166,68,16,0.664,0.272,0.064,131.25494,389.3695,258.41034,811.0081,0.9168253,51.24908483066793
169,67,14,0.676,0.268,0.056,134.69643,399.18542,258.19598,814.3353,3.2462244,51.02802657016583
171,66,13,0.684,0.264,0.052,135.34273,403.27182,259.87326,837.3353,0.0022640228,51.54949900518114
168,69,13,0.672,0.276,0.052,132.27505,403.49533,261.83063,839.5565,2.9579897,52.15119489315112
168,69,13,0.672,0.276,0.052,134.48915,404.2558,261.72217,841.5565,0.42839622,51.646060625301295
169,67,14,0.676,0.268,0.056,135.58723,404.0049,265.1687,841.5565,0.23952198,51.74235070867508
169,68,13,0.676,0.272,0.052,134.0833,399.31,259.6589,845.72614,11.338396,51.467516758406425
171,69,10,0.684,0.276,0.04,138.84271,411.73373,258.05133,873.05176,8.917756,50.828220893032274
175,67,8,0.7,0.268,0.032,138.30818,422.605,247.23856,886.3946,4.0,51.446739400053055
174,68,8,0.696,0.272,0.032,138.01509,423.18448,248.54372,893.1115,5.0,51.5296881011891
176,66,8,0.704,0.264,0.032,138.46037,424.3124,250.20702,909.42145,3.3042831,51.80273792655863
179,61,10,0.716,0.244,0.04,138.2433,421.38928,247.60129,924.42145,0.8765516,52.66798960719462
179,60,11,0.716,0.24,0.044,142.74533,425.8726,256.03043,943.42145,3.0,51.91714582434725
178,60,12,0.712,0.24,0.048,145.16644,430.1904,261.8712,950.9247,2.4601865,51.595230465642096
181,59,10,0.724,0.236,0.04,144.30174,436.37393,262.19678,965.11597,1.1167231,52.27854780232702
180,61,9,0.72,0.244,0.036,147.5486,447.3397,269.83502,976.89294,10.0,51.83383427810623
181,60,9,0.724,0.24,0.036,149.2501,447.03677,271.31287,990.247,9.0,51.40687359929144
186,55,9,0.744,0.22,0.036,151.21344,451.7651,257.92715,1004.2873,12.0,51.452277863762
188,52,10,0.752,0.208,0.04,153.51518,456.74332,257.57126,1019.3033,12.345114,51.67785355246452
192,51,7,0.768,0.204,0.028,158.07382,473.86462,262.2735,1064.3032,9.011781,51.35815311784973
184,54,12,0.736,0.216,0.048,153.16489,432.71558,262.08032,968.02014,11.011781,50.26388995177695
186,53,11,0.744,0.212,0.044,156.41035,442.89737,266.0097,991.02014,10.982034,50.2708214725135
189,49,12,0.756,0.196,0.048,155.87833,444.40186,263.3055,1009.2953,10.0,51.298237498296665
190,48,12,0.76,0.192,0.048,162.9397,455.17322,271.6617,1024.009,9.0,50.322023231070496
170,66,14,0.68,0.264,0.056,143.57936,398.84024,260.35678,862.20605,7.1097116,49.437237721329446
169,67,14,0.676,0.268,0.056,144.99428,404.88446,267.73767,869.8218,6.2164593,49.471857437391016
173,63,14,0.692,0.252,0.056,147.9542,417.7657,271.84866,902.37933,8.216459,50.00478853663663
175,64,11,0.7,0.256,0.044,149.21397,425.3527,270.074,910.6204,6.0,49.85517817670189
177,63,10,0.708,0.252,0.04,144.61653,416.45154,264.22504,917.6204,8.0,50.31466889209697
179,61,10,0.716,0.244,0.04,145.33286,420.18143,264.5598,928.59564,7.0,50.76887624340453
180,61,9,0.72,0.244,0.036,146.59103,426.4366,268.0117,959.59564,6.0,50.62386857044476
180,61,9,0.72,0.244,0.036,147.36871,430.70062,266.62665,970.3048,5.0,50.66011910273665
178,64,8,0.712,0.256,0.032,147.92372,437.25772,271.54385,978.80914,7.638296,50.3907231771882
179,62,9,0.716,0.248,0.036,150.07332,441.8127,277.66852,986.24725,8.304962,50.551929731111166
189,54,7,0.756,0.216,0.028,158.27713,467.1381,279.95734,1035.2473,7.601836,50.739457318559296
190,52,8,0.76,0.208,0.032,161.1224,471.38065,285.22964,1042.2473,6.3683605,50.63972252533859
191,52,7,0.764,0.208,0.028,162.02814,483.0249,287.0462,1050.7516,4.7047844,50.738847576380074
193,50,7,0.772,0.2,0.028,161.50359,492.68964,289.7305,1061.4608,2.7016096,51.81129008134668
196,48,6,0.784,0.192,0.024,161.7999,501.1499,282.2651,1092.4608,1.9984837,52.266865166366195
197,47,6,0.788,0.188,0.024,160.75934,491.6777,274.88562,1103.3845,2.0,52.45168948124047
198,46,6,0.792,0.184,0.024,162.98494,490.54355,276.12305,1111.8721,0.33181715,52.029723651949105
191,51,8,0.764,0.204,0.032,154.45595,459.57214,263.69193,1020.21405,0.33181715,51.874419742616745
196,47,7,0.784,0.188,0.028,156.94263,474.62866,266.46497,1066.2141,1.3318172,52.69159691374444
197,45,8,0.788,0.18,0.032,158.41168,478.864,272.2829,1075.2688,5.0,53.01448077954411
196,47,7,0.784,0.188,0.028,161.47404,483.48907,272.5994,1084.4614,3.0,52.09909245705422
197,46,7,0.788,0.184,0.028,162.14035,485.0749,268.20746,1094.2349,5.42292,52.180432347566246
196,47,7,0.784,0.188,0.028,165.49573,490.7884,273.7258,1102.9446,5.0,51.63850694450958
196,47,7,0.784,0.188,0.028,165.25151,496.29645,274.60306,1109.9938,8.0,51.95711607643171
198,45,7,0.792,0.18,0.028,164.71112,503.99115,272.34894,1116.7476,3.0,52.62932067627845
199,45,6,0.796,0.18,0.024,163.39882,519.0881,272.8089,1162.7476,5.0,53.65126073714783
199,46,5,0.796,0.184,0.02,166.5542,526.8959,274.96506,1168.7476,1.0,52.87210219984082
186,55,9,0.744,0.22,0.036,149.94295,460.38138,255.87366,1014.8832,2.0,52.0939024687541
185,56,9,0.74,0.224,0.036,154.33899,466.6919,263.11697,1018.31036,9.0,51.376829330154585
186,56,8,0.744,0.224,0.032,155.74022,473.5226,262.0199,1032.0027,14.0,51.24938187007502
190,52,8,0.76,0.208,0.032,158.63617,485.4497,266.45288,1048.194,6.0,51.81435057106865
192,53,5,0.768,0.212,0.02,158.23514,488.4787,267.66675,1056.2871,3.0,51.73077611267946
191,53,6,0.764,0.212,0.024,157.63353,485.01053,269.74518,1063.2871,3.3333335,51.81789656488764
195,48,7,0.78,0.192,0.028,161.67836,494.8628,272.29105,1086.2871,7.0,51.84862009860809
196,49,5,0.784,0.196,0.02,162.16505,507.59756,260.84647,1104.597,7.0,52.19181171277888
196,49,5,0.784,0.196,0.02,163.16745,510.6458,261.91885,1117.9089,4.0,52.3557497784932
199,46,5,0.796,0.184,0.02,165.95334,519.40533,259.68192,1127.9867,2.0,52.43264345881472
198,46,6,0.792,0.184,0.024,166.38962,511.4414,256.71707,1139.6832,2.0,52.34295074364855
200,45,5,0.8,0.18,0.02,168.3952,515.6171,253.37325,1153.5198,0.0,52.22301399930439
198,46,6,0.792,0.184,0.024,165.73659,503.88675,248.80278,1142.007,0.0,51.945902803607176
197,47,6,0.788,0.188,0.024,167.34865,510.9544,254.71281,1145.007,5.0,52.08323852610193
196,48,6,0.784,0.192,0.024,167.05305,513.11224,258.50385,1146.007,2.0,52.36728126373419
195,49,6,0.78,0.196,0.024,168.3524,515.3032,264.36273,1147.007,1.6860805,52.2024672035841
178,60,12,0.712,0.24,0.048,148.50555,445.59216,257.11795,978.76416,0.6257138,51.8322965167763
180,58,12,0.72,0.232,0.048,151.10956,444.49954,252.70284,985.76416,4.1348553,51.51475796072919
180,60,10,0.72,0.24,0.04,149.30037,441.89777,246.19618,993.6878,4.1380854,51.37375620061358
185,56,9,0.74,0.224,0.036,150.80919,451.17877,247.31734,1014.6878,6.0,52.03955096425489
183,57,10,0.732,0.228,0.04,149.42712,449.28366,251.41086,1019.5047,2.0,52.475492071527704
184,56,10,0.736,0.224,0.04,150.64539,451.1684,255.50609,1023.1161,3.0798817,52.589111252927985
189,53,8,0.756,0.212,0.032,152.29819,457.7283,255.27515,1030.3583,2.0,52.199812526981994
192,54,4,0.768,0.216,0.016,156.06468,477.06195,253.02266,1079.3583,2.0,51.587072236303364
192,55,3,0.768,0.22,0.012,156.7972,479.95624,255.6829,1086.4012,3.1735392,50.981895094057116
162,71,17,0.648,0.284,0.068,126.984024,373.48926,244.20508,798.9945,2.5187192,50.88100786473297
167,67,16,0.668,0.268,0.064,127.09955,377.64343,246.63702,807.7502,1.0986853,51.84759020984348
163,71,16,0.652,0.284,0.064,125.41841,374.84125,246.70978,817.65454,6.0,51.52041506468232
164,70,16,0.656,0.28,0.064,128.4999,380.89548,253.0544,832.65454,4.0,51.16149400712312
166,68,16,0.664,0.272,0.064,132.79887,386.42737,254.65399,844.27026,3.0,50.677541962275434
169,68,13,0.676,0.272,0.052,134.14894,396.58237,250.84474,875.27026,6.0,51.065653511694116
169,68,13,0.676,0.272,0.052,135.2871,400.3319,256.28165,882.27026,6.448513,51.04808229077026
173,63,14,0.692,0.252,0.056,137.59113,407.1952,263.39194,897.27026,5.0603466,51.65216096070072
178,58,14,0.712,0.232,0.056,142.11032,410.84888,267.96793,928.27026,2.072588,51.53833545392627
177,59,14,0.708,0.236,0.056,143.97588,414.10248,272.87787,937.02594,2.3122902,51.066265453431704
176,60,14,0.704,0.24,0.056,148.4198,418.97226,279.7264,946.9303,1.0677581,50.260747135385834
179,57,14,0.716,0.228,0.056,146.71808,424.2891,276.3109,961.9303,6.0,51.40222717392317
184,52,14,0.736,0.208,0.056,147.74232,434.8319,275.905,973.546,4.3550644,52.33399810076663
189,49,12,0.756,0.196,0.048,148.0628,444.37244,271.1952,1004.546,0.7354903,52.97077764780534
186,52,12,0.744,0.208,0.048,146.49237,443.26974,271.50177,1011.546,7.8422604,52.950171804259305
185,53,12,0.74,0.212,0.048,145.89462,445.01184,277.2496,1026.546,8.329522,53.17790735197196
187,51,12,0.748,0.204,0.048,141.79202,438.51758,261.52405,971.4214,6.329522,53.820968773739885
190,49,11,0.76,0.196,0.044,143.88892,442.49594,249.67961,972.5659,8.978424,53.69893325406884
174,61,15,0.696,0.244,0.06,132.98717,399.6042,242.12001,835.5277,10.365541,52.6837915180513
178,59,13,0.712,0.236,0.052,131.55826,405.15988,236.98053,838.5277,3.0,53.18209981875044
175,64,11,0.7,0.256,0.044,129.95938,402.60718,234.95824,847.9891,4.0,52.81417978402897
176,64,10,0.704,0.256,0.04,131.66348,405.07468,229.79796,854.9891,4.197506,52.33275686541311
172,67,11,0.688,0.268,0.044,132.88031,400.32812,235.67952,863.1865,2.1190886,51.51765712438647
170,68,12,0.68,0.272,0.048,135.99776,401.2737,241.909,873.0511,1.2911863,50.76086962825139
172,66,12,0.688,0.264,0.048,137.45216,401.84592,237.65773,881.61163,0.076607704,50.513414100924486
173,65,12,0.692,0.26,0.048,140.58122,405.3578,242.58643,899.64075,4.0685816,50.1630897924697
173,67,10,0.692,0.268,0.04,139.50288,409.06345,245.24998,906.64075,1.0685816,49.86875672783572
174,67,9,0.696,0.268,0.036,143.54811,415.48337,251.54141,914.6089,14.0,49.27751321322285
173,68,9,0.692,0.272,0.036,145.36485,416.669,257.62842,922.80634,16.0,48.76022430020385
176,65,9,0.704,0.26,0.036,147.94287,422.25107,258.97882,932.0926,16.0,48.79984089921346
184,58,8,0.736,0.232,0.032,152.4092,437.44702,260.97263,971.0926,10.0,49.32597193132096
186,56,8,0.744,0.224,0.032,155.17206,444.68777,268.29962,978.0926,9.0,49.60355456401886
187,56,7,0.748,0.224,0.028,152.01387,443.91705,266.13297,985.0926,5.0,50.46569716550585
187,56,7,0.748,0.224,0.028,151.86363,445.95987,269.49265,992.0926,6.8,50.895373019389815
187,56,7,0.748,0.224,0.028,152.91646,454.9142,274.39178,999.0926,6.8,51.23562885751017
190,54,6,0.76,0.216,0.024,152.70001,465.1648,273.33112,1006.0926,7.333333,52.07765071329778
191,55,4,0.764,0.22,0.016,149.213,459.1766,262.84158,1013.7976,2.0,51.94344821030973
192,54,4,0.768,0.216,0.016,151.29321,463.2361,265.63263,1019.30194,1.0,51.9015325211658
192,54,4,0.768,0.216,0.016,156.66673,472.04562,272.84015,1023.74,8.255857,51.102802955647356
194,52,4,0.776,0.208,0.016,164.33803,486.66434,280.94098,1069.74,6.666666,50.27243355682004
194,52,4,0.776,0.208,0.016,167.00874,490.30582,284.2558,1073.74,3.9999995,49.891336421889726
197,49,4,0.788,0.196,0.016,167.08844,494.7409,281.37457,1079.2443,8.0,50.48906182295469
198,48,4,0.792,0.192,0.016,166.72923,496.9825,281.93195,1086.9535,10.281261,50.906788503285505
186,58,6,0.744,0.232,0.024,151.27211,452.2936,262.5082,975.4269,5.0,51.36973926128122
188,56,6,0.752,0.224,0.024,154.09706,458.63943,266.93073,987.9303,6.0,51.35363591879287
193,50,7,0.772,0.2,0.028,150.33382,457.85925,258.55722,987.9303,7.0,53.19515357457568
190,52,8,0.76,0.208,0.032,150.18945,450.0993,264.73645,989.9303,4.070097,52.969094418920584
190,51,9,0.76,0.204,0.036,151.25958,449.81494,267.01862,1002.44293,1.736764,52.94879625933937
193,53,4,0.772,0.212,0.016,149.18845,470.7083,253.2768,1032.4429,12.6283,53.396675525000326
173,67,10,0.692,0.268,0.04,129.5907,412.1099,249.93614,906.9516,14.333334,52.78528214458493
176,65,9,0.704,0.26,0.036,133.17503,427.95322,255.35036,928.1491,10.0,52.85487587630633
176,66,8,0.704,0.264,0.032,135.42633,434.0838,258.47,938.1534,10.0,52.5346392109932
175,67,8,0.7,0.268,0.032,140.40407,440.31848,265.7309,946.2249,9.0,51.46412717038766
176,66,8,0.704,0.264,0.032,140.37389,437.69318,266.07635,961.2249,2.0,51.53153366914922
164,68,18,0.656,0.272,0.072,123.43381,370.31967,245.74469,788.6475,3.0,51.125051922397695
164,68,18,0.656,0.272,0.072,125.39891,373.9781,251.39047,795.9155,6.673973,50.968986430147204
164,68,18,0.656,0.272,0.072,126.5953,379.2849,255.08565,804.77576,3.673973,50.94419811869012
164,69,17,0.656,0.276,0.068,125.16978,386.12125,254.36711,814.26184,1.5984497,51.49983781803167
163,71,16,0.652,0.284,0.064,125.95339,388.84213,260.96768,817.26184,4.0,51.36364592501196
166,70,14,0.664,0.28,0.056,127.2348,395.8874,254.82422,828.8823,7.0,51.18572722809768
165,72,13,0.66,0.288,0.052,128.57372,397.41992,256.11188,843.10315,6.537092,50.711428640112
167,70,13,0.668,0.28,0.052,132.38184,401.48895,258.14658,858.62146,4.062977,50.380765320755025
169,69,12,0.676,0.276,0.048,137.38998,414.07013,262.797,874.3291,2.0297103,49.969229281741725
174,66,10,0.696,0.264,0.04,139.21709,426.89438,263.08948,897.3291,2.0,50.728336890129874
178,63,9,0.712,0.252,0.036,139.1098,433.61493,263.5881,916.3291,1.0,51.52838784345477
177,65,8,0.708,0.26,0.032,136.02112,432.95166,265.78137,921.90393,2.0,52.06099905286465
180,62,8,0.72,0.248,0.032,139.86156,440.5599,268.98523,934.7861,2.0,52.02970552584157
181,64,5,0.724,0.256,0.02,138.65468,448.7841,266.487,953.7861,3.5897312,52.33736211070937
179,62,9,0.716,0.248,0.036,134.6048,430.69046,260.84723,881.8009,1.0,52.44812822089626
167,64,19,0.668,0.256,0.076,125.50908,382.28824,261.48856,785.4012,1.5897312,52.075975679406845
168,63,19,0.672,0.252,0.076,125.14351,385.14764,260.65524,797.6497,0.5897312,52.791150184704755
171,60,19,0.684,0.24,0.076,125.00358,386.13028,261.13306,810.56104,0.86992836,53.53325175695682
174,57,19,0.696,0.228,0.076,127.14299,389.50757,259.78427,816.84045,2.0,53.58697756046241
182,51,17,0.728,0.204,0.068,126.69089,397.19806,244.85275,830.84045,1.8918133,54.913669836467314
183,52,15,0.732,0.208,0.06,128.2823,398.18658,236.75787,844.84045,0.0562706,54.58919917629215
184,53,13,0.736,0.212,0.052,128.65645,398.86578,234.35063,848.5232,7.797241,54.27423681000074
174,60,16,0.696,0.24,0.064,119.686386,366.9129,229.6156,773.8065,9.83533,53.936158237833304
177,58,15,0.708,0.232,0.06,121.80833,372.96155,229.73651,783.792,14.0,53.84218214274734
178,59,13,0.712,0.236,0.052,122.7704,375.91513,229.07361,791.792,10.333333,53.30863020017569
175,62,13,0.7,0.248,0.052,121.18938,372.9884,233.57655,798.0845,9.0,53.30903754098109
175,63,12,0.7,0.252,0.048,118.976654,368.60776,223.72406,802.0845,9.0,53.083331873422146
174,65,11,0.696,0.26,0.044,119.38886,369.41364,225.1122,806.0845,4.0,52.87258617575572
178,60,12,0.712,0.24,0.048,122.437744,374.64255,225.1009,813.47455,2.0,52.769514169245674
182,57,11,0.728,0.228,0.044,127.474396,392.23096,231.54898,829.47455,0.0,52.64124364586315
183,57,10,0.732,0.228,0.04,128.90863,394.51993,232.30095,841.47455,1.8776665,52.292352458538524
184,57,9,0.736,0.228,0.036,132.74301,402.69803,234.81538,855.6222,6.0,52.01413632875484
184,56,10,0.736,0.224,0.04,136.52858,405.29037,241.4486,868.17566,3.7736926,51.6345850640646
182,58,10,0.728,0.232,0.04,138.27782,409.3445,246.46426,878.1946,0.7736926,51.321559243533564
183,57,10,0.732,0.228,0.04,134.96352,411.28983,246.4802,885.58466,10.0,52.6569665306015
182,58,10,0.728,0.232,0.04,138.18263,411.43155,253.51727,891.4193,6.0,52.068657835239726
192,50,8,0.768,0.2,0.032,148.25111,435.0325,246.11253,934.82465,8.0,51.02728022864904
195,47,8,0.78,0.188,0.032,152.19463,444.96487,248.45053,952.33356,13.0,51.090890005260015
194,48,8,0.776,0.192,0.032,157.19737,450.47324,256.04504,976.33356,12.0,50.28413195001486
193,49,8,0.772,0.196,0.032,159.03789,452.17392,261.53912,979.33356,12.0,50.114990443296854
